Month,Day,Year,date,precip,wnd,solr,rh,pet,atmp,dpnt,stmp4,stmp8
1,5,2013,1/5/2013,2.3114,15.6,0.88,94.2,0,0.388888889,-0.388888889,2.888888889,3.388888889
1,6,2013,1/6/2013,0.0762,10.9,2.94,89.7,0.01,-4.111111111,-5.5,1.722222222,2.722222222
1,7,2013,1/7/2013,0.1524,6,2.87,87.7,0.01,-3.277777778,-5,0.888888889,2.111111111
1,8,2013,1/8/2013,0.3302,5.9,3.6,92.1,0.02,-2.611111111,-3.722222222,0.722222222,1.722222222
1,9,2013,1/9/2013,0.0254,11.4,6.78,92.3,0.03,0.611111111,-0.5,0.722222222,1.722222222
1,10,2013,1/10/2013,0.1778,9,1.96,93.5,0.01,0.388888889,-0.5,0.777777778,1.777777778
1,11,2013,1/11/2013,2.5146,5.9,1.32,97.2,0.01,2.777777778,2.388888889,2,2.277777778
1,12,2013,1/12/2013,0.1778,17.9,4.17,90.4,0.03,13.77777778,12.22222222,6.5,3.888888889
1,13,2013,1/13/2013,4.2418,18.2,0.99,93.3,0.01,1.388888889,0.5,7,6.222222222
1,14,2013,1/14/2013,0.0254,14.2,11.81,75.8,0.04,-11.5,-15,1.611111111,3.777777778
1,15,2013,1/15/2013,0,10.6,7.41,69.1,0.02,-10.5,-15.11111111,0.222222222,2.111111111
1,16,2013,1/16/2013,0.0254,14.5,12.18,75.3,0.04,-13.22222222,-16.72222222,-0.5,1.388888889
1,17,2013,1/17/2013,0,8.3,13.51,74.2,0.04,-14.88888889,-18.61111111,-0.888888889,1
1,18,2013,1/18/2013,0,14.5,12.38,75.1,0.04,-11.77777778,-15.38888889,-1.722222222,0.611111111
1,19,2013,1/19/2013,0,15.5,3.01,82.6,0.02,-1.388888889,-4,-1,0.388888889
1,20,2013,1/20/2013,0,8.8,3.23,89.5,0.02,-2.277777778,-3.777777778,-0.5,0.388888889
1,21,2013,1/21/2013,0,14.2,8.8,78.1,0.04,-5.722222222,-9,-1.222222222,0.277777778
1,22,2013,1/22/2013,0.2286,23.8,6.93,85.4,0.02,-6.777777778,-8.888888889,-1.277777778,0.222222222
1,23,2013,1/23/2013,0,8.9,12.12,76.8,0.04,-9.277777778,-12.61111111,-1.888888889,0.111111111
1,24,2013,1/24/2013,0,12.5,11.6,78,0.06,-1.777777778,-5.222222222,-1.111111111,0
1,25,2013,1/25/2013,0,8.3,12.36,84.5,0.07,1.222222222,-1.111111111,-0.611111111,0
1,26,2013,1/26/2013,0,14,5.24,85.2,0.03,-0.277777778,-2.611111111,-0.222222222,0
1,27,2013,1/27/2013,0.0508,11.1,13.03,73,0.05,-6.722222222,-10.77777778,-0.888888889,0.111111111
1,28,2013,1/28/2013,0,12.7,7.66,68.6,0.04,-4.722222222,-9.777777778,-2.111111111,0
1,29,2013,1/29/2013,0.635,7.2,3.66,90.1,0.02,-1.388888889,-2.888888889,-0.888888889,-0.111111111
1,30,2013,1/30/2013,0.0508,5.8,13.76,88.7,0.06,-7.888888889,-9.5,-0.777777778,-0.111111111
1,31,2013,1/31/2013,0,6.3,8.17,81.9,0.04,-5.222222222,-7.888888889,-1.111111111,-0.111111111
2,1,2013,2/1/2013,0,7.5,14.86,85.6,0.07,-6.111111111,-8.222222222,-1.222222222,-0.111111111
2,2,2013,2/2/2013,0,7.6,10.64,86.7,0.05,-4,-6,-1.222222222,-0.111111111
2,3,2013,2/3/2013,0.0254,6.2,15.08,87,0.07,-3.388888889,-5.388888889,-1,-0.111111111
2,4,2013,2/4/2013,0,5.9,12.84,92.2,0.07,0,-1.222222222,-0.611111111,-0.111111111
2,5,2013,2/5/2013,0.0254,8.9,13.54,87.8,0.08,3.222222222,1.277777778,-0.222222222,-0.111111111
2,6,2013,2/6/2013,0.2286,10.5,3.62,84.6,0.02,4.722222222,2.277777778,-0.111111111,0
2,7,2013,2/7/2013,0,10.1,1.89,96.4,0.01,6.111111111,5.5,-0.111111111,0
2,8,2013,2/8/2013,0.0254,11.3,2.98,94.6,0.02,0.888888889,0.111111111,0,0.111111111
2,9,2013,2/9/2013,0.0762,9.9,5.25,91.6,0.03,-2.222222222,-3.388888889,0,0.111111111
2,10,2013,2/10/2013,0.0508,13.1,10.34,82.8,0.05,-4.5,-7,0,0.222222222
2,11,2013,2/11/2013,0,10.9,15.84,85.2,0.08,-1.277777778,-3.5,0,0.222222222
2,12,2013,2/12/2013,0,7.4,12.55,83.3,0.08,3.722222222,1.111111111,0,0.277777778
2,13,2013,2/13/2013,2.1844,16.4,1.09,93.6,0.01,7.111111111,6.222222222,0,0.277777778
2,14,2013,2/14/2013,0.0254,17.6,6.48,88.3,0.04,6.611111111,4.777777778,0.277777778,1.222222222
2,15,2013,2/15/2013,0,13.8,9.08,84.1,0.07,7.777777778,5.222222222,1.888888889,2.222222222
2,16,2013,2/16/2013,0,13.7,13.19,78.1,0.07,0.222222222,-3.277777778,1.611111111,2.777777778
2,17,2013,2/17/2013,0,13.7,16.1,70.9,0.08,-2.611111111,-7.277777778,1,2.222222222
2,18,2013,2/18/2013,0.0254,8.3,17.13,68.5,0.08,-4.888888889,-10.11111111,0.611111111,1.611111111
2,19,2013,2/19/2013,0,10,7.87,78.9,0.04,-2.277777778,-5.611111111,0.388888889,1.222222222
2,20,2013,2/20/2013,0.127,14.8,1.57,95.2,0.01,4.222222222,3.388888889,0.277777778,1.111111111
2,21,2013,2/21/2013,0,8.6,2.19,91.9,0.01,1.888888889,0.722222222,0.722222222,1.5
2,22,2013,2/22/2013,0,8.4,3.78,87.4,0.02,0.388888889,-1.5,1.277777778,2
2,23,2013,2/23/2013,0,4.6,11.75,80.4,0.06,-1.111111111,-4.222222222,1,1.722222222
2,24,2013,2/24/2013,0.0254,5.1,10.03,73.6,0.05,0.722222222,-3.611111111,1.111111111,1.611111111
2,25,2013,2/25/2013,0,8.9,15.87,78.8,0.1,3.222222222,-0.5,2.111111111,2.111111111
2,26,2013,2/26/2013,0,11.5,17.32,73.6,0.1,1.777777778,-2.722222222,2.222222222,2.388888889
2,27,2013,2/27/2013,0,7.7,7.05,78.9,0.04,2,-1.388888889,2,2.277777778
2,28,2013,2/28/2013,0,18,4.51,88.3,0.02,-1.388888889,-3.111111111,2,2.5
3,1,2013,3/1/2013,0.1524,19.1,12,79.9,0.06,-4.277777778,-7.277777778,0.777777778,1.777777778
3,2,2013,3/2/2013,0,9,18.93,70,0.09,-4.888888889,-9.777777778,0.388888889,1.277777778
3,3,2013,3/3/2013,0,6.4,19.58,69.6,0.1,-2.722222222,-7.777777778,0.222222222,1.111111111
3,4,2013,3/4/2013,0,8,17.11,72.2,0.11,4.777777778,-0.222222222,0.222222222,1
3,5,2013,3/5/2013,0,11,8.56,84.2,0.05,2,-0.5,0.277777778,1.5
3,6,2013,3/6/2013,0,16.7,18.65,63,0.15,8.611111111,0.888888889,1.777777778,2.111111111
3,7,2013,3/7/2013,0,21.5,9.15,74.4,0.06,6.277777778,2,4.777777778,3.722222222
3,8,2013,3/8/2013,0,12.7,17.58,59.1,0.09,-2.611111111,-9.888888889,1.888888889,3
3,9,2013,3/9/2013,0.2286,8.5,20.98,60.5,0.11,-3.722222222,-11.27777778,1,2.111111111
3,10,2013,3/10/2013,0,13.7,4.1,76.1,0.02,-1.277777778,-5,0.611111111,1.611111111
3,11,2013,3/11/2013,0,18.9,11.47,73.8,0.06,0.777777778,-3.5,0.611111111,1.5
3,12,2013,3/12/2013,0,12.5,5.41,63.8,0.03,-1.777777778,-7.888888889,0.722222222,1.5
3,13,2013,3/13/2013,0,5.5,17.07,55,0.08,-3.611111111,-12.22222222,0.5,1.277777778
3,14,2013,3/14/2013,0,9.1,18.89,57.4,0.11,-1.388888889,-9.722222222,0.388888889,1.111111111
3,15,2013,3/15/2013,0,4.6,21.04,54.7,0.12,-0.5,-9.777777778,0.277777778,1.111111111
3,16,2013,3/16/2013,0,6,20.61,52.3,0.13,2.388888889,-7.5,0.388888889,1.277777778
3,17,2013,3/17/2013,0,9.7,20.64,52.9,0.15,4.5,-5.611111111,1.111111111,1.888888889
3,18,2013,3/18/2013,0,16.3,19.2,45.3,0.15,8.277777778,-3.777777778,3,2.722222222
3,19,2013,3/19/2013,0.0254,15.6,5.87,78.1,0.04,3.777777778,0.222222222,4.222222222,3.611111111
3,20,2013,3/20/2013,0,9.7,18.81,69.7,0.11,1.888888889,-3.277777778,3.222222222,3.277777778
3,21,2013,3/21/2013,0,9.7,21.18,58.1,0.13,3.777777778,-4.277777778,3.111111111,3.222222222
3,22,2013,3/22/2013,0.5842,16.4,4.39,75.4,0.03,3.222222222,-0.888888889,3.222222222,3.388888889
3,23,2013,3/23/2013,1.6002,14.4,4.09,89.5,0.02,2.388888889,0.888888889,3.388888889,3.277777778
3,24,2013,3/24/2013,0.9652,5.7,10.47,88.3,0.06,3.222222222,1.388888889,3.611111111,3.388888889
3,25,2013,3/25/2013,0.8636,11.7,3.82,93.6,0.02,4.222222222,3.222222222,4.388888889,3.888888889
3,26,2013,3/26/2013,0,8.5,4.35,91.3,0.02,3.611111111,2.277777778,4.222222222,3.888888889
3,27,2013,3/27/2013,0,12.4,11.88,85.2,0.07,5.111111111,2.777777778,4.722222222,4.222222222
3,28,2013,3/28/2013,0,12.2,23.95,69.2,0.17,7.722222222,1.777777778,5.222222222,4.5
3,29,2013,3/29/2013,0,13.9,20.21,64.6,0.17,11.72222222,4.388888889,6.777777778,5.277777778
3,30,2013,3/30/2013,0,22.3,21.09,63.5,0.19,16.5,9.277777778,10.11111111,7
3,31,2013,3/31/2013,0,17.8,20.93,65.7,0.16,10.38888889,3.777777778,9.611111111,8.111111111
4,1,2013,4/1/2013,0,12.6,10.26,70.7,0.07,7.722222222,2.277777778,8,7.5
4,2,2013,4/2/2013,0.0254,17.2,22.96,71.2,0.16,7.111111111,1.611111111,7.111111111,6.888888889
4,3,2013,4/3/2013,0,7.1,22.53,56.7,0.17,9.777777778,0.111111111,7.111111111,6.777777778
4,4,2013,4/4/2013,0,11.5,23.93,52.8,0.21,15.11111111,4.222222222,9.222222222,7.611111111
4,5,2013,4/5/2013,0,15.8,19.98,65.7,0.18,16.27777778,9.388888889,11.22222222,8.777777778
4,6,2013,4/6/2013,0,10.5,11.96,75.3,0.1,15.22222222,10.38888889,12.11111111,9.777777778
4,7,2013,4/7/2013,0,18.8,12.54,78.1,0.09,10.5,6.611111111,10.72222222,9.777777778
4,8,2013,4/8/2013,0,11.1,26.41,54.5,0.21,11.27777778,0.777777778,9.611111111,9.111111111
4,9,2013,4/9/2013,0,9.2,24.54,47.1,0.2,13.77777778,1,10.22222222,9.111111111
4,10,2013,4/10/2013,0,12.6,22.6,52.5,0.21,19.61111111,9.111111111,12.38888889,10.11111111
4,11,2013,4/11/2013,0.0254,13.4,14.71,63.2,0.14,19.38888889,11.72222222,13.88888889,11.27777778
4,12,2013,4/12/2013,1.397,15.8,6.93,88.9,0.05,11.61111111,9.777777778,13,11.72222222
4,13,2013,4/13/2013,0.0508,20.1,26.07,65.8,0.19,8.611111111,2.111111111,10.27777778,10.38888889
4,14,2013,4/14/2013,0,12,27.1,54.7,0.21,9.888888889,0.111111111,9.388888889,9.611111111
4,15,2013,4/15/2013,0,7.9,27.78,41.6,0.22,12.61111111,-1.388888889,10.11111111,9.611111111
4,16,2013,4/16/2013,0,8,26.54,47.2,0.22,14.88888889,2.722222222,11.11111111,10.11111111
4,17,2013,4/17/2013,0,7.5,25.7,49.1,0.23,17.77777778,5.611111111,12.77777778,10.88888889
4,18,2013,4/18/2013,0,8.1,22.72,52.9,0.21,18.72222222,7.777777778,13.77777778,11.72222222
4,19,2013,4/19/2013,0,16.3,25.56,50.8,0.24,19.72222222,8.111111111,14.27777778,12.27777778
4,20,2013,4/20/2013,3.175,14.8,19.47,64.5,0.18,19.11111111,11.5,15.5,13
4,21,2013,4/21/2013,0.5588,11.9,10.84,91.7,0.08,11.38888889,10,13.5,12.72222222
4,22,2013,4/22/2013,0,17.8,9.67,90.7,0.07,10.5,9,13.11111111,12.38888889
4,23,2013,4/23/2013,0,20.8,9.21,77.3,0.05,3.222222222,-0.388888889,9,10.77777778
4,24,2013,4/24/2013,0,19,27.35,63.1,0.17,5,-1.722222222,7.777777778,9.111111111
4,25,2013,4/25/2013,0,16,25.5,59.8,0.2,9.777777778,0.777777778,9.277777778,9.111111111
4,26,2013,4/26/2013,0.381,13.4,20.48,78.8,0.14,8.5,4.888888889,10.72222222,9.777777778
4,27,2013,4/27/2013,0,15.6,19.34,65.6,0.14,7.722222222,1,9.722222222,9.722222222
4,28,2013,4/28/2013,0,6.4,10.97,71.8,0.08,9.388888889,4.277777778,9.777777778,9.5
4,29,2013,4/29/2013,0,7.7,7.44,83.2,0.05,9,6.222222222,10.22222222,9.777777778
4,30,2013,4/30/2013,0.0254,11.4,20.14,62.4,0.15,8.5,0.611111111,10.11111111,9.722222222
5,1,2013,5/1/2013,0,15.2,24.38,55.1,0.17,6.777777778,-2.388888889,9.277777778,9.222222222
5,2,2013,5/2/2013,0,14.5,17.61,59.1,0.11,4.777777778,-2.777777778,8.5,8.777777778
5,3,2013,5/3/2013,0,7.9,26.52,50.7,0.18,6.277777778,-4.722222222,8.5,8.388888889
5,4,2013,5/4/2013,0,4.4,29.91,38.2,0.22,9.722222222,-5.777777778,9.388888889,8.5
5,5,2013,5/5/2013,0,7.5,25.56,41.3,0.21,13.27777778,-0.388888889,10.88888889,9.388888889
5,6,2013,5/6/2013,0,11.4,22.86,47.1,0.2,16.61111111,4.5,12.27777778,10.22222222
5,7,2013,5/7/2013,0,9.2,25.09,53.1,0.23,19.88888889,9.388888889,14.11111111,11.38888889
5,8,2013,5/8/2013,0,12.3,28.16,50.3,0.26,20.5,8.611111111,15.11111111,12.27777778
5,9,2013,5/9/2013,0,15,11.47,67.2,0.11,19.5,13.11111111,15.27777778,13
5,10,2013,5/10/2013,0,11.7,27.89,58.6,0.26,22.38888889,12.38888889,16.38888889,13.61111111
5,11,2013,5/11/2013,0.0254,12.5,18.71,73.9,0.17,19.72222222,14.5,17.11111111,14.38888889
5,12,2013,5/12/2013,0,16.9,23.99,75.2,0.19,15.22222222,10.61111111,15.5,13.88888889
5,13,2013,5/13/2013,0.1778,17.1,25.41,70.5,0.24,19.77777778,13.5,16.38888889,14.11111111
5,14,2013,5/14/2013,0,15.1,20.66,64.3,0.17,14.38888889,7,15.61111111,14.27777778
5,15,2013,5/15/2013,0,13.3,14.56,59.6,0.11,10.11111111,2.277777778,13,12.88888889
5,16,2013,5/16/2013,0,5.7,29.48,54.1,0.22,12.11111111,2.277777778,13.27777778,12.22222222
5,17,2013,5/17/2013,0,10.1,30.78,53,0.26,15.5,5,14.5,12.72222222
5,18,2013,5/18/2013,0,11.9,25.7,50,0.23,18.88888889,7.277777778,15.22222222,13.22222222
5,19,2013,5/19/2013,1.8796,11.5,20.87,75.7,0.19,19.77777778,14.88888889,16.72222222,14.27777778
5,20,2013,5/20/2013,0.0508,11.6,9.12,87.3,0.07,15.22222222,13,16.11111111,14.72222222
5,21,2013,5/21/2013,0,6.5,23.44,66.7,0.19,16.27777778,9.222222222,15.88888889,14.38888889
5,22,2013,5/22/2013,0,13,25.41,58.9,0.23,20.22222222,10.61111111,16.72222222,14.77777778
5,23,2013,5/23/2013,0,18.2,30.4,51.2,0.29,19.38888889,7.722222222,16.27777778,14.77777778
5,24,2013,5/24/2013,0,13.6,27.68,59.5,0.23,16.11111111,7.277777778,15.77777778,14.61111111
5,25,2013,5/25/2013,0,7.5,27.71,55.9,0.23,15.77777778,6.111111111,15.72222222,14.38888889
5,26,2013,5/26/2013,0,9.9,23.69,52.9,0.21,17.27777778,6.611111111,15.72222222,14.27777778
5,27,2013,5/27/2013,0,13.7,26.2,49,0.23,17.61111111,5.888888889,15.72222222,14.38888889
5,28,2013,5/28/2013,0,13.5,28.54,52.2,0.25,16.27777778,5.222222222,15.77777778,14.61111111
5,29,2013,5/29/2013,0,7.8,21.05,48.1,0.19,17.61111111,5.388888889,15.5,14.27777778
5,30,2013,5/30/2013,0,7.1,28.23,50.6,0.25,19.72222222,7.888888889,16.88888889,14.72222222
5,31,2013,5/31/2013,0,6.7,30.87,44.1,0.27,19.77777778,6.222222222,17.27777778,15
6,1,2013,6/1/2013,0,10.6,28.46,50.9,0.26,21.5,10.11111111,18,15.38888889
6,2,2013,6/2/2013,0,7.4,7.2,80.8,0.06,17.61111111,14.11111111,17.72222222,15.77777778
6,3,2013,6/3/2013,0,5,9.45,83.6,0.08,19,16.11111111,17.77777778,15.77777778
6,4,2013,6/4/2013,0,13.4,27.04,68.4,0.26,24.11111111,17.22222222,19.11111111,16.22222222
6,5,2013,6/5/2013,0,15.3,24.34,57.2,0.24,26.88888889,17,20.88888889,17.38888889
6,6,2013,6/6/2013,0.0254,7.9,29.74,53.7,0.28,24.38888889,13.22222222,21,17.88888889
6,7,2013,6/7/2013,0,9.6,26.81,62,0.26,25.72222222,17.11111111,21.61111111,18.22222222
6,8,2013,6/8/2013,0.0254,10,24.3,70.8,0.23,24.11111111,17.77777778,22.22222222,18.77777778
6,9,2013,6/9/2013,0,9.4,28.57,70.2,0.27,25.11111111,18.77777778,22.5,19.11111111
6,10,2013,6/10/2013,0.0254,8.8,21.91,75.4,0.21,25,19.88888889,23.11111111,19.72222222
6,11,2013,6/11/2013,0.0254,11.7,16.88,83.5,0.15,22.88888889,19.88888889,22.72222222,19.88888889
6,12,2013,6/12/2013,0,6.4,11.98,84.6,0.1,21.77777778,19,21.88888889,19.72222222
6,13,2013,6/13/2013,0.0508,11.6,27.67,73.8,0.26,23.72222222,18,22.27777778,19.61111111
6,14,2013,6/14/2013,4.8006,14.7,25.56,75.3,0.23,21.11111111,16.27777778,21.22222222,19.61111111
6,15,2013,6/15/2013,0,14.9,26.78,71.3,0.24,20.77777778,15.27777778,20.5,19.27777778
6,16,2013,6/16/2013,0,6,31,68.6,0.26,18.11111111,11.27777778,20.11111111,18.77777778
6,17,2013,6/17/2013,0,8.7,25.18,63,0.21,17.5,9.888888889,19.22222222,18.22222222
6,18,2013,6/18/2013,0,6.7,23.66,69.3,0.19,16.77777778,10.72222222,18.72222222,17.72222222
6,19,2013,6/19/2013,0,5.2,29.15,67.5,0.25,18.88888889,12.22222222,19,17.5
6,20,2013,6/20/2013,0,3.9,30.44,63.1,0.27,20.72222222,12.72222222,19.72222222,17.61111111
6,21,2013,6/21/2013,0,7,29.54,66.4,0.27,22.27777778,15.11111111,20.5,18
6,22,2013,6/22/2013,0,5.3,30.01,59.6,0.28,23.88888889,14.61111111,21.72222222,18.72222222
6,23,2013,6/23/2013,0,8.8,26.12,63.3,0.25,24.72222222,16.72222222,22.22222222,19.11111111
6,24,2013,6/24/2013,0,7.6,29.68,67.4,0.28,27.11111111,20,23.72222222,20
6,25,2013,6/25/2013,0,4.8,26.38,68.3,0.25,26.61111111,19.72222222,24.22222222,20.61111111
6,26,2013,6/26/2013,0,4.7,27.44,65.7,0.26,26.77777778,19.11111111,24.38888889,20.88888889
6,27,2013,6/27/2013,0,5.5,26.4,68.7,0.25,26.38888889,19.61111111,24.77777778,21.22222222
6,28,2013,6/28/2013,2.6162,7.2,27.78,69.3,0.26,26.38888889,19.77777778,25.72222222,21.77777778
6,29,2013,6/29/2013,0,5,26.23,76.8,0.25,26.61111111,21.77777778,26.22222222,22.72222222
6,30,2013,6/30/2013,0,7.7,25.68,68,0.25,26.61111111,19.77777778,26.5,23.5
7,1,2013,7/1/2013,0,9.8,31.01,66.8,0.28,21.72222222,14.61111111,24.77777778,22.88888889
7,2,2013,7/2/2013,0,4.4,30.21,70.8,0.25,18.5,12.72222222,23.77777778,22
7,3,2013,7/3/2013,0,5.5,30.17,66.4,0.27,21.5,14.11111111,24,21.72222222
7,4,2013,7/4/2013,0,7.7,20.56,76.2,0.19,23.11111111,18.27777778,24.5,22
7,5,2013,7/5/2013,0.0508,5.3,28.35,76.8,0.25,22.22222222,17.38888889,24.77777778,22.27777778
7,6,2013,7/6/2013,0,3.3,26.62,75.5,0.24,22,16.88888889,24.5,22.11111111
7,7,2013,7/7/2013,0,5.3,23.82,76.6,0.21,22.5,17.77777778,24.72222222,22.11111111
7,8,2013,7/8/2013,0,4,30.5,69.4,0.27,22.27777778,15.72222222,25.11111111,22.22222222
7,9,2013,7/9/2013,0,4.6,30.1,59.7,0.28,22.88888889,13.61111111,25,22.22222222
7,10,2013,7/10/2013,0,6.5,31.23,58.1,0.29,23.27777778,13.61111111,24.77777778,22.11111111
7,11,2013,7/11/2013,0.2286,7.7,14.16,70.8,0.13,22.5,16.61111111,23.61111111,21.77777778
7,12,2013,7/12/2013,1.2446,7.4,8.35,93.1,0.07,22.11111111,20.88888889,23.5,21.72222222
7,13,2013,7/13/2013,0.6096,7.3,12.26,88.9,0.11,22.72222222,20.72222222,23.77777778,22
7,14,2013,7/14/2013,0,8.6,20.9,85.7,0.19,23.72222222,21,24.77777778,22.5
7,15,2013,7/15/2013,0.6096,4.8,14.55,90.7,0.13,23.11111111,21.38888889,24.88888889,22.88888889
7,16,2013,7/16/2013,0,3.5,24.42,83.5,0.22,24.72222222,21.5,26.11111111,23.22222222
7,17,2013,7/17/2013,0,7.3,27.54,82.8,0.26,26,22.61111111,26.88888889,23.88888889
7,18,2013,7/18/2013,0.635,9.1,17.65,89.6,0.16,23.88888889,22,25.88888889,24
7,19,2013,7/19/2013,0,2.9,29.22,74.1,0.27,24.11111111,18.38888889,26.22222222,23.5
7,20,2013,7/20/2013,0,7.4,27.31,80.3,0.26,26.11111111,22.27777778,26.72222222,23.88888889
7,21,2013,7/21/2013,0,9.2,26.2,79.3,0.25,26.11111111,22,27.11111111,24.22222222
7,22,2013,7/22/2013,0,5.2,29.04,82.8,0.26,24.38888889,21.11111111,27.72222222,24.38888889
7,23,2013,7/23/2013,0,5.8,21.56,83.2,0.2,25.11111111,21.88888889,26.61111111,24.27777778
7,24,2013,7/24/2013,0,9.1,28.63,80.8,0.28,28.22222222,24.38888889,27.88888889,24.5
7,25,2013,7/25/2013,0,7.6,28.96,76.7,0.28,28.77777778,23.88888889,29.22222222,25.22222222
7,26,2013,7/26/2013,1.6002,11.4,22.23,78.9,0.21,26.38888889,22.11111111,28.38888889,25.27777778
7,27,2013,7/27/2013,0,8,20.84,81.2,0.18,19.5,16,25.38888889,24.38888889
7,28,2013,7/28/2013,0,3,25.56,74.2,0.22,18.38888889,13.22222222,24.11111111,23.22222222
7,29,2013,7/29/2013,0,2.8,29.04,77.3,0.25,20.22222222,15.61111111,24.61111111,22.5
7,30,2013,7/30/2013,0,3.4,25.03,78.5,0.22,22.38888889,18.11111111,25.61111111,22.72222222
7,31,2013,7/31/2013,0,3.8,26.92,77.6,0.24,22.77777778,18.27777778,26,22.88888889
8,1,2013,8/1/2013,0,4.5,27.51,76.8,0.25,24,19.11111111,26.72222222,23.22222222
8,2,2013,8/2/2013,0,5.3,26.93,75.3,0.25,25,19.72222222,27,23.5
8,3,2013,8/3/2013,0,6.7,27.69,75.6,0.26,25.77777778,20.72222222,27.22222222,23.77777778
8,4,2013,8/4/2013,0.0254,7.3,16.74,82.6,0.15,24.77777778,21.5,26.27777778,23.88888889
8,5,2013,8/5/2013,0.4826,5.4,16.63,81.2,0.15,21.61111111,18.11111111,25.27777778,23.5
8,6,2013,8/6/2013,0,4.8,22.76,75.9,0.2,21.38888889,16.61111111,25,23.11111111
8,7,2013,8/7/2013,0.2794,3.6,27.71,74.6,0.25,23.11111111,17.88888889,25.88888889,23
8,8,2013,8/8/2013,0,3.1,25.91,78.8,0.24,24.5,20,26.77777778,23.27777778
8,9,2013,8/9/2013,0,5.1,26.84,77.7,0.25,24.88888889,20,27.22222222,23.61111111
8,10,2013,8/10/2013,0,5.1,21.43,79.1,0.2,25.38888889,21.11111111,27.22222222,23.77777778
8,11,2013,8/11/2013,0,4.9,23.73,77.2,0.22,26,21.22222222,27.77777778,24.11111111
8,12,2013,8/12/2013,0.1778,6.6,22.48,78,0.21,25.77777778,21.38888889,28,24.38888889
8,13,2013,8/13/2013,0.2286,6.6,18.93,88,0.17,23.72222222,21.38888889,26.61111111,24.38888889
8,14,2013,8/14/2013,0.7112,6.7,4.37,95.8,0.04,19.61111111,18.88888889,23.72222222,23.5
8,15,2013,8/15/2013,0.1524,4.5,5.07,93.1,0.04,20,18.88888889,22.72222222,22.5
8,16,2013,8/16/2013,0,5.7,18.88,87.1,0.17,21.22222222,18.77777778,23.72222222,22.22222222
8,17,2013,8/17/2013,0,5.4,25.91,79.8,0.23,22.22222222,18.22222222,24.27777778,22.22222222
8,18,2013,8/18/2013,1.7018,8.7,21.07,84.8,0.19,24.5,21.61111111,25.22222222,22.72222222
8,19,2013,8/19/2013,4.191,8.5,26.32,80.9,0.24,25.5,21.61111111,26.11111111,22.88888889
8,20,2013,8/20/2013,0,7.7,24.54,83.3,0.23,24.77777778,21.61111111,26.11111111,23.38888889
8,21,2013,8/21/2013,0,4.5,25.2,80,0.23,23.11111111,18.88888889,25.5,23.22222222
8,22,2013,8/22/2013,0,7.1,26.7,76.4,0.23,20.61111111,16,25.11111111,23.22222222
8,23,2013,8/23/2013,0.0254,7.5,25.52,75.8,0.22,17.77777778,13.11111111,23.38888889,22.38888889
8,24,2013,8/24/2013,0,7.1,25.17,73.3,0.22,19.5,14.27777778,23,21.61111111
8,25,2013,8/25/2013,0,4.6,12.48,76.7,0.11,21.38888889,17,23,21.5
8,26,2013,8/26/2013,0,3.8,14.48,86,0.13,22.72222222,20.22222222,24,21.77777778
8,27,2013,8/27/2013,0,5.5,23.7,80.5,0.21,22.11111111,18,24.11111111,22.11111111
8,28,2013,8/28/2013,0.0254,4.4,24.78,74.5,0.23,22.11111111,16.38888889,23.72222222,21.72222222
8,29,2013,8/29/2013,0,4.3,22.24,78.1,0.2,21.88888889,17.22222222,24.38888889,21.88888889
8,30,2013,8/30/2013,0,9.6,8.59,76.1,0.08,20.27777778,15.72222222,22.38888889,21.72222222
8,31,2013,8/31/2013,0,6,23.01,76.6,0.2,19.5,14.61111111,22.22222222,21.11111111
9,1,2013,9/1/2013,0,7.1,25.05,69.8,0.23,20.27777778,13.5,22.22222222,20.77777778
9,2,2013,9/2/2013,0,7,25.16,64.8,0.23,19.61111111,11.27777778,21.27777778,20.38888889
9,3,2013,9/3/2013,0,5.3,25.36,64.2,0.23,18.88888889,10.77777778,21.11111111,20
9,4,2013,9/4/2013,0.0254,4.4,23.75,63.6,0.21,20.5,12.11111111,21.88888889,20.11111111
9,5,2013,9/5/2013,0,5.9,20.75,70.2,0.19,20.5,14.11111111,22.27777778,20.27777778
9,6,2013,9/6/2013,0,4.1,23.67,68,0.21,21.11111111,13.88888889,22.72222222,20.27777778
9,7,2013,9/7/2013,0,5,21.17,70.8,0.2,22.5,16.11111111,23.27777778,20.72222222
9,8,2013,9/8/2013,0,4.6,18.72,68.4,0.17,23.27777778,16.11111111,23.5,21
9,9,2013,9/9/2013,0,3.6,21.33,70.6,0.2,23.27777778,16.77777778,24.11111111,21.22222222
9,10,2013,9/10/2013,0,6,22.38,65.9,0.21,24.61111111,16.5,24.61111111,21.5
9,11,2013,9/11/2013,0,6.4,20.02,64.7,0.19,24.11111111,15.77777778,24.61111111,21.72222222
9,12,2013,9/12/2013,0,8.1,20.6,62,0.2,23.11111111,14.11111111,23.72222222,21.5
9,13,2013,9/13/2013,0,10,19.89,60,0.2,24.72222222,15.22222222,23.72222222,21.38888889
9,14,2013,9/14/2013,0.7366,6.2,12.37,84,0.11,20.72222222,17.72222222,23,21.5
9,15,2013,9/15/2013,3.3528,7,2.67,85.8,0.02,16.61111111,14.11111111,19.72222222,20.27777778
9,16,2013,9/16/2013,0,7.9,5.82,91.1,0.05,15.72222222,14.22222222,19.11111111,19.5
